Date/Time,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 09/26  24:00:00,42498432.18457495 ,42495422.31175499 ,42491016.23638199 ,45701353.02913321 ,45700281.118503794 ,45698825.890569836 ,47701784.50396148 ,47700588.55558771 ,47698852.25676221 ,53919784.18535364 ,53919135.667249486 ,53918078.11211912 ,46762475.00888342 ,46761709.45003123 ,46760431.63423937 ,53948521.02061935 ,53948478.10455393 ,53948418.95495156 ,53570549.03636153 ,53570524.61440919 ,53570493.22841928 ,51140423.25143814 ,51140102.73693474 ,51139576.070569545 ,61344917.18665154 ,61344914.31796506 ,61344914.36686631 ,59436577.10404946 ,59436119.0443902 ,59435448.09057715 ,59525688.72904152 ,59525402.380742155 ,59524961.92106662 ,58844281.96759452 ,58843535.97657553 ,58842446.218845785 ,71638158.64314151 ,71638044.98471099 ,71637879.84951574 ,70046793.92516974 ,70046618.40186949 ,70046366.42142493 ,117413328.31217769 ,117413328.16009766 ,117413327.45056307 ,49367118.17561362 ,49365727.52977601 ,49363982.61619442 
 09/27  01:00:00,40818238.12277241 ,40815331.527826436 ,40811075.51163548 ,43814766.818594776 ,43813954.53227877 ,43812844.36203799 ,45889434.3082689 ,45888252.448055886 ,45886529.41874303 ,51552777.32730904 ,51552133.13661237 ,51551085.059394084 ,44693970.70587098 ,44693216.25451876 ,44691964.76458476 ,51911531.34920118 ,51911489.667952254 ,51911431.88284817 ,51920322.09946688 ,51920298.2084099 ,51920267.56228857 ,48824195.90666408 ,48823879.239419445 ,48823358.75793164 ,57963521.89957774 ,57963519.17218094 ,57963518.84112042 ,56134317.6304 ,56133872.85956991 ,56133221.949922405 ,56816224.27511893 ,56815939.43441342 ,56815501.46889785 ,54922878.16633479 ,54922145.292377986 ,54921074.60224116 ,67384684.82236898 ,67384577.30734971 ,67384421.17701711 ,65984581.14009563 ,65984414.52825229 ,65984175.264475405 ,105548108.97739652 ,105548108.84670806 ,105548108.20921586 ,46623201.19066768 ,46622118.25491974 ,46620751.94979821 
 09/27  02:00:00,39758425.35052444 ,39755541.67072098 ,39751320.75019405 ,42520612.34112804 ,42519797.59479221 ,42518683.27569849 ,45114957.66747798 ,45113784.31226041 ,45112063.153651826 ,48885233.90269748 ,48884595.53477366 ,48883559.527641565 ,44134673.88557665 ,44133924.566911004 ,44132683.8619441 ,50470106.00789843 ,50470065.32588679 ,50470008.6692281 ,50482539.023460105 ,50482515.83901715 ,50482486.24737646 ,47483981.37237798 ,47483669.206773 ,47483156.068172485 ,55835713.05255431 ,55835710.432136685 ,55835709.77056178 ,53359696.53244282 ,53359266.50996016 ,53358637.66962908 ,54835171.67610031 ,54834891.67777179 ,54834461.61709197 ,51634123.3682315 ,51633407.891058326 ,51632362.97517238 ,63125808.80860267 ,63125709.38328996 ,63125565.00654461 ,62225073.3809846 ,62224915.382136516 ,62224688.52788353 ,94834019.91975291 ,94834019.79956926 ,94834019.22802243 ,44313880.781814344 ,44313074.55042196 ,44312050.43317606 
 09/27  03:00:00,31159109.34682469 ,31156944.49326162 ,31153784.069890775 ,32308139.839354776 ,32307459.311240524 ,32306542.540985495 ,34650230.7380248 ,34649183.42523708 ,34647642.381279804 ,36138245.10986017 ,36137653.72533268 ,36136696.49879143 ,33740759.36212049 ,33740092.869860746 ,33738987.18918386 ,38748185.18594455 ,38748145.35107507 ,38748090.019483656 ,38781427.70541825 ,38781405.50470197 ,38781376.90377213 ,35483904.56582785 ,35483611.298918836 ,35483132.20185202 ,43377866.2612174 ,43377863.54976415 ,43377861.94920462 ,39263932.13400646 ,39263524.00487321 ,39262939.55586295 ,39854854.25030036 ,39854589.062259525 ,39854182.45152584 ,37399345.18635441 ,37398667.994249165 ,37397682.56804807 ,47817035.858846486 ,47816942.03190954 ,47816805.490429446 ,46201413.21510328 ,46201265.17961166 ,46201052.79466427 ,73121577.3516538 ,73121577.24747749 ,73121576.87819287 ,31480722.84130101 ,31480068.556800805 ,31479246.13133119 
 09/27  04:00:00,30400210.981724992 ,30398006.39077568 ,30394789.264567725 ,32280797.584483255 ,32280110.019852407 ,32279181.853745725 ,33726202.58869181 ,33725163.98751478 ,33723623.787394136 ,35329369.38135385 ,35328796.461848505 ,35327875.61956518 ,33764463.520982765 ,33763787.86772607 ,33762667.956300765 ,37893086.929885134 ,37893048.154665306 ,37892993.50599483 ,38158968.170615025 ,38158946.6205107 ,38158918.93802386 ,34163308.08947694 ,34163040.467673466 ,34162603.2801509 ,43075574.458366744 ,43075571.857920855 ,43075570.006154016 ,37115536.62195122 ,37115135.67418074 ,37114561.460814245 ,38380730.31511999 ,38380465.0401934 ,38380058.48620971 ,35383718.54565145 ,35383047.13590314 ,35382070.54726648 ,45823075.583731204 ,45822984.53724798 ,45822852.1495747 ,44814072.23647838 ,44813927.951174565 ,44813720.81928076 ,71640635.66449285 ,71640635.57308356 ,71640635.13002686 ,31119825.953775115 ,31119181.83815095 ,31118373.816070795 
 09/27  05:00:00,63031989.73107225 ,63029789.449035466 ,63026579.58198246 ,65343784.948091626 ,65342319.60497227 ,65340340.01404071 ,66804365.546605185 ,66803309.39868937 ,66801734.08980694 ,69096694.70708874 ,69096103.67456476 ,69095143.62302473 ,67500486.71297616 ,67499830.82999389 ,67498743.21743083 ,72333023.29546541 ,72332985.99201375 ,72332934.0582049 ,72976335.5652959 ,72976314.8232005 ,72976288.29732184 ,67742536.54719803 ,67742249.46101755 ,67741779.47648294 ,77498853.86323567 ,77498851.33815666 ,77498849.29595146 ,70293508.29851936 ,70293125.97479963 ,70292578.53866841 ,72071565.90112595 ,72071306.97621666 ,72070910.2888264 ,69447091.98797706 ,69446438.6133036 ,69445488.2865818 ,78962915.8432905 ,78962829.04519743 ,78962702.91091603 ,77500735.67062366 ,77500597.53988476 ,77500399.3206008 ,101509953.41547771 ,101509953.33455673 ,101509952.9734206 ,63252767.18899177 ,63252134.99498589 ,63251343.05232955 
 09/27  06:00:00,88501136.3956384 ,88498947.17618732 ,88495754.45759296 ,91090462.04170614 ,91089076.38536264 ,91087200.07155569 ,93377971.34995642 ,93376909.4581534 ,93375318.53560278 ,95742052.79798977 ,95741483.78543107 ,95740562.62199523 ,93215477.46126665 ,93214839.31462058 ,93213782.29718897 ,99318012.73244002 ,99317977.0788422 ,99317927.09582877 ,99563263.48061939 ,99563243.41507716 ,99563217.70702153 ,95370937.944439 ,95370666.27228305 ,95370221.71973523 ,103848059.7364663 ,103848057.39663863 ,103848055.14876065 ,96505954.16416855 ,96505586.52862373 ,96505060.10558686 ,97200066.69711584 ,97199815.58152992 ,97199430.9225168 ,95308841.11272152 ,95308208.30409463 ,95307288.17518763 ,104018521.66070446 ,104018438.35829559 ,104018317.17918622 ,102929095.03682828 ,102928961.70882536 ,102928770.32784134 ,124719064.31845705 ,124719064.2459776 ,124719063.87612043 ,87952293.8326315 ,87951667.03333825 ,87950883.65172741 
 09/27  07:00:00,212693067.03406915 ,211327338.73955837 ,209379612.2014899 ,221166791.8216136 ,219232329.24500853 ,216468907.24827164 ,221363239.45801044 ,219486979.80553198 ,216806581.72542277 ,227147442.90747687 ,225189307.81220353 ,222391848.7499626 ,217350723.7811454 ,215534333.04400823 ,212939347.60178542 ,230788633.42783302 ,228918861.07055077 ,226251395.8521341 ,225125772.56717396 ,223268764.05967087 ,220615914.15155333 ,228023073.42356816 ,226086573.79563618 ,223320089.90901786 ,242133608.47272217 ,240129502.37238312 ,237266991.49815917 ,241810337.4445528 ,239757267.76241797 ,236824265.46964276 ,239760049.33459625 ,237640533.98581353 ,234612288.96073082 ,229521232.9655648 ,227563095.52335933 ,224765666.83277804 ,247688780.8653272 ,245622310.2267314 ,242670195.65198436 ,259290086.3815178 ,257061296.89005864 ,253877312.31147924 ,307076607.3027402 ,304477874.1631925 ,300771534.1234975 ,240290841.1646646 ,238010101.89726177 ,234752121.35162336 
 09/27  08:00:00,213837744.81318992 ,212481090.77405515 ,210549608.26616767 ,223724811.67343616 ,221790244.4322168 ,219026677.93282992 ,223106034.22313476 ,221229853.3143797 ,218549499.95993143 ,228938645.78425735 ,226980556.17341414 ,224183183.39478627 ,220313761.9429645 ,218497409.9577723 ,215902500.79076228 ,247111351.10709262 ,245246891.33685815 ,242583376.62276855 ,227277995.64098307 ,225437296.58016425 ,222807733.8562676 ,233252609.50968248 ,231316106.6576948 ,228549742.6831454 ,255492154.595518 ,253495495.51914555 ,250643132.59786946 ,257384274.92007855 ,255331215.70215625 ,252398266.1022936 ,256685602.47787395 ,254565884.81239715 ,251537688.476329 ,245087157.42381924 ,243128996.09787604 ,240331546.80521742 ,260670236.27218467 ,258606766.7626574 ,255658952.25813177 ,290578332.1323579 ,287939062.52764875 ,284167924.18952745 ,367372302.01320785 ,364689289.2123364 ,360855859.0416375 ,256766003.29796073 ,254484838.36501318 ,251226180.4795244 
 09/27  09:00:00,222815320.28470594 ,221450651.56581256 ,219501606.3312608 ,237742465.95447227 ,235806978.69328266 ,233042080.42944092 ,235562980.53505278 ,233686399.91672802 ,231005298.2662654 ,242474175.28142512 ,240515992.19104284 ,237718384.70182455 ,233891788.68974757 ,232075158.10494792 ,229479772.34157416 ,267413134.35127947 ,265548672.03082174 ,262885154.26879293 ,241517531.10722908 ,239676833.59161448 ,237047269.4288222 ,255960294.39229247 ,254023783.50280702 ,251257268.6235445 ,297701269.41836035 ,295424506.872283 ,292172636.30565715 ,282369433.77146876 ,280173854.5749935 ,277059218.9728563 ,278762174.1575817 ,276642436.0383352 ,273614210.96540284 ,268092693.66418284 ,266097611.2512307 ,263250270.80754352 ,310730021.3386657 ,308199490.83637565 ,304606713.2751279 ,365737542.30999506 ,362936307.71122456 ,358932943.40065324 ,422390642.1103025 ,419674163.5174663 ,415792888.89590335 ,288471892.90771836 ,285953395.3572475 ,282359460.254589 
 09/27  10:00:00,200891679.97288078 ,199523752.5956012 ,197570191.11244056 ,227296277.1629044 ,225360834.7176133 ,222595956.8903439 ,215603183.5438182 ,213726713.41119623 ,211045841.61591238 ,224741332.2952959 ,222783144.1474289 ,219985584.82663158 ,216471390.4082381 ,214654826.48310646 ,212059546.8749299 ,253435617.9266429 ,251538220.97956586 ,248842780.39224747 ,224846777.201523 ,223006030.91362387 ,220376397.90318844 ,249187731.41330647 ,247251182.1702428 ,244484620.07686338 ,328124490.91462386 ,325627779.9041645 ,322060543.524079 ,314557699.98662615 ,311975272.5123551 ,308285311.6366963 ,303614115.0118539 ,300962413.3360858 ,297229362.6366255 ,278428381.66703856 ,275975309.6721033 ,272466733.8264973 ,341888529.11925644 ,339294097.35035235 ,335587248.9269814 ,380789377.19480515 ,377957728.9361826 ,373910208.9656641 ,444173179.1271524 ,441427638.01529294 ,437504814.4243475 ,327785957.6039061 ,324898487.5908267 ,320773848.32460433 
 09/27  11:00:00,201660573.76770002 ,200289477.1704396 ,198331306.076752 ,243262162.9853561 ,241326900.4453525 ,238562278.61992776 ,224942737.64822757 ,223066237.14177507 ,220385348.49226707 ,242176356.7593961 ,240218106.5603734 ,237420458.59522918 ,234297740.2201649 ,232481161.25342804 ,229885882.74027407 ,258978650.70287755 ,257086185.16771942 ,254391968.10171953 ,251210722.95757532 ,249218630.09194222 ,246372650.29902208 ,287979327.89755124 ,285617657.08445454 ,282243033.087386 ,352962080.1827189 ,350457915.8794244 ,346880023.63230973 ,353312738.4518529 ,350715857.0385846 ,347005350.3760546 ,363366729.8587916 ,360685988.0214807 ,356853049.7612893 ,325864424.59321386 ,323395171.6661432 ,319863687.8435089 ,368799089.41860235 ,366191285.8755522 ,362465323.939004 ,418286503.0617126 ,415426789.7552049 ,411338372.23715985 ,481566579.0251605 ,478800472.2938773 ,474848245.38442266 ,359885725.013328 ,356981799.8188957 ,352833951.8039248 
 09/27  12:00:00,243287483.0638142 ,241639964.56685743 ,239286300.02665797 ,292447867.9008928 ,290512558.8724159 ,287747892.13269424 ,281828557.2953571 ,279951959.1082248 ,277270991.175855 ,296390964.70996755 ,294432598.86292315 ,291634806.1990368 ,298683293.31144166 ,296585700.3702171 ,293588699.50806415 ,304555286.96052855 ,302493630.2189494 ,299548168.38340014 ,332442486.508946 ,330150983.26512545 ,326877004.94757366 ,366117772.64435256 ,363696990.37884873 ,360237783.89134777 ,412504379.73056996 ,410000102.49214685 ,406422050.37974274 ,427173441.5897826 ,424556992.6550461 ,420818563.96298885 ,444461495.71605134 ,441757132.92581445 ,437886522.4270474 ,400405243.2693771 ,397926855.03287697 ,394382425.57731766 ,440750742.27697515 ,438130789.29925245 ,434387460.77219856 ,497796917.88031936 ,494915662.02618474 ,490795417.8787097 ,559764097.0901314 ,556984460.4363928 ,553012890.7148434 ,428202284.50813055 ,425283721.1145603 ,421115062.4150526 
 09/27  13:00:00,242997438.89504474 ,241310795.44283745 ,238901141.28040016 ,308091392.96486694 ,305839567.4714084 ,302629276.14255655 ,290194363.9382455 ,288317698.90388536 ,285636563.47979945 ,330027183.2688634 ,327578558.7277047 ,324079705.7215454 ,338898117.6871493 ,336609177.03304094 ,333337078.12019026 ,320181514.53851134 ,317890503.4438931 ,314617197.2920185 ,352647078.4539795 ,350360143.7158046 ,347092389.1179601 ,387618213.90341115 ,385201252.82078075 ,381747208.0837975 ,432002787.51484126 ,429503335.17363596 ,425931519.1595158 ,464554574.020279 ,461924410.5281667 ,458166433.6059776 ,492544693.99243075 ,489819831.39359194 ,485913151.1760144 ,435952088.3360822 ,433465160.5572971 ,429908602.08216447 ,476847599.11055076 ,474220996.09440184 ,470468170.1481209 ,536909785.1847701 ,534017651.0148256 ,529879880.87210864 ,593815283.5859001 ,591032987.4532995 ,587057894.6904579 ,458350206.18371636 ,455424108.9161478 ,451244756.48905784 
 09/27  14:00:00,242626590.31418422 ,240940005.80390733 ,238530441.16451925 ,331253087.3358612 ,328800648.50240433 ,325296949.53451705 ,293123993.1802946 ,291247213.91687137 ,288565901.0696952 ,364324566.3897196 ,361856254.39382184 ,358328500.6855781 ,343095413.454826 ,340807893.06759703 ,337537919.86910045 ,330090223.55002964 ,327754135.168031 ,324417970.8155721 ,360471470.45355415 ,358185379.3126092 ,354919399.5926736 ,396200282.8108074 ,393779784.6769951 ,390321034.1868812 ,430288106.83202606 ,427791932.5512068 ,424225492.9288154 ,477691004.3688623 ,475054839.5299591 ,471288303.9649447 ,516655226.86015207 ,513916225.42578757 ,509984083.0003782 ,452385407.37641144 ,449889632.2847742 ,446320484.48269314 ,499290370.8064433 ,496650537.0475395 ,492878798.5922781 ,551846753.8267611 ,548945312.9167669 ,544793792.8619057 ,607013592.7202725 ,604225948.0213687 ,600242904.9021319 ,473690564.11378294 ,470751998.0765319 ,466554835.7836814 
 09/27  15:00:00,241183670.7298719 ,239497113.40573925 ,237087595.95722497 ,331804601.5908036 ,329353417.08778626 ,325851351.0343732 ,291772640.59340304 ,289895806.3219289 ,287214405.9157114 ,363811028.2354301 ,361342910.0428855 ,357815513.56824195 ,336575636.00243 ,334288064.984822 ,331018074.1685915 ,329776080.36218274 ,327441115.02892953 ,324104935.2995529 ,358101146.3577262 ,355816555.1931783 ,352552497.48047686 ,391762989.56928647 ,389343315.64874744 ,385885742.86245126 ,422303659.66601396 ,419811200.9515358 ,416250066.1336944 ,474897611.403871 ,472263678.6906366 ,468500346.7810364 ,524425271.791513 ,521680524.8482533 ,517741000.8781896 ,456101466.5941344 ,453602495.1845678 ,450028877.4753659 ,510588332.8287871 ,507937904.37996614 ,504151017.96054745 ,556233279.0158839 ,553324851.3035794 ,549163090.6433829 ,608848890.8030344 ,606056809.3186498 ,602067883.9915026 ,477179945.10414255 ,474236330.6114255 ,470031924.7457713 
 09/27  16:00:00,237573033.37509102 ,235886676.43382132 ,233477455.4605986 ,315278976.4177737 ,312834898.6789146 ,309347182.914684 ,285291501.37983674 ,283414656.9827097 ,280733238.6479706 ,347148874.74592483 ,344679697.19108057 ,341150825.8205068 ,313752760.424183 ,311468735.2575948 ,308206687.6277374 ,317753571.6403902 ,315421870.8982914 ,312090490.90895444 ,348646725.2884355 ,346363337.9528435 ,343101109.66821086 ,374988701.8205254 ,372574579.1312443 ,369124962.20114887 ,411767357.4514377 ,409276162.1255149 ,405716831.8086357 ,459820093.9528496 ,457192069.5276456 ,453437189.49995387 ,522327808.5569113 ,519576859.17085063 ,515622866.14738286 ,444495915.9793835 ,441998832.26805395 ,438428059.9216176 ,498819324.52495277 ,496170489.8827382 ,492385883.7028534 ,549407731.0960789 ,546495864.3559486 ,542329202.7522616 ,596548091.9355444 ,593753840.0869325 ,589760893.9391532 ,464621292.25886756 ,461682360.85654175 ,457484579.55764794 
 09/27  17:00:00,234798884.19614103 ,233112946.71557721 ,230704863.19758126 ,287363191.3063451 ,285203876.4998746 ,282119860.26746184 ,276045036.4199745 ,274168197.23178893 ,271486785.8276525 ,313042730.4856634 ,310575031.9601323 ,307052943.9761304 ,286330667.0545765 ,284060385.20569694 ,280837566.4712125 ,296982097.3250315 ,294664436.88189304 ,291355130.9276827 ,326707875.8724875 ,324423684.6064904 ,321160363.9743579 ,358619947.6821997 ,356208531.94956785 ,352762807.45714676 ,394653354.022225 ,392163912.44390935 ,388607088.7324188 ,433672233.89844 ,431057433.5016399 ,427321458.4074695 ,499763406.42238575 ,497017249.0273539 ,493075256.475364 ,423933900.77944267 ,421440534.78439605 ,417875242.6099008 ,475275465.6998667 ,472632507.8088275 ,468856306.51051825 ,526293835.51289016 ,523387285.9771099 ,519228725.4928193 ,572793213.8900347 ,569999650.3967912 ,566007865.4373813 ,444428197.92821515 ,441496507.5321558 ,437308993.57037276 
 09/27  18:00:00,284449868.44090915 ,282763719.6226154 ,280354811.4217616 ,325517044.2333048 ,323581507.8625538 ,320816526.4041848 ,318233355.01243347 ,316356567.93936753 ,313675234.8037344 ,335246957.2935951 ,333064495.9772675 ,329967919.79565495 ,321053965.2954854 ,319233580.2514956 ,316634270.00015175 ,331102972.2982948 ,329216468.42629343 ,326545779.36499816 ,325390172.81881005 ,323260950.2250419 ,320261050.6392654 ,374241137.3163998 ,371815636.0823819 ,368349773.5817433 ,427876260.05562776 ,425389376.97309875 ,421835834.30370164 ,459873044.9804517 ,457270765.79700387 ,453552690.732345 ,519145299.10449594 ,516413530.2160781 ,512501494.51873744 ,454360433.05764955 ,451874564.3531778 ,448320184.9009416 ,506006795.82629335 ,503367450.6047464 ,499596413.905318 ,548725733.1025054 ,545831864.8275363 ,541692192.0321498 ,601046079.0995549 ,598260148.8257587 ,594279502.200202 ,476430237.1888123 ,473506759.9112389 ,469330900.162393 
 09/27  19:00:00,318489061.06533706 ,316803456.8336044 ,314395356.28294194 ,353535107.2395537 ,351599679.3487508 ,348834846.26248944 ,346805005.22312737 ,344928269.0776244 ,342247013.469271 ,360471421.6414513 ,358512510.0970335 ,355714075.71484137 ,348740006.6547835 ,346923158.9036881 ,344327491.09632504 ,360105748.04942155 ,358241289.975565 ,355577779.37755185 ,353836884.0126741 ,351994465.5791023 ,349364903.35606354 ,369502087.3753716 ,367321016.4387075 ,364212108.7204737 ,432970770.5279411 ,430482053.9803119 ,426926286.43469334 ,476318490.97738767 ,473731335.2204142 ,470034881.293173 ,513307814.6919307 ,510609338.62087905 ,506749974.0491763 ,463346899.4974419 ,460881348.5342792 ,457356265.14029187 ,516840547.2156999 ,514218573.9432277 ,510472375.280027 ,544278071.3386675 ,541422417.8343316 ,537338638.0350785 ,599278807.0502952 ,596524211.2939675 ,592588439.2815102 ,481905343.06810653 ,479018112.8355828 ,474893937.41388845 
 09/27  20:00:00,335087579.8536916 ,333402105.874015 ,330994199.04224336 ,366663211.65918297 ,364727852.03970134 ,361963111.2470559 ,361060964.8479465 ,359184239.1567913 ,356502997.84388363 ,373663159.3054312 ,371704352.4802941 ,368905940.470401 ,362406790.6622064 ,360589975.50256735 ,357994360.3570392 ,374940293.71088475 ,373075837.28188974 ,370412328.5460209 ,369772572.3436148 ,367931875.4794791 ,365302314.9459953 ,376768462.80534106 ,374831787.1722768 ,372065052.62104774 ,399087293.4742395 ,396706203.9251275 ,393309068.50859696 ,474299717.7863266 ,471727409.88414705 ,468052169.7531553 ,492728657.6543646 ,490062308.3124033 ,486250044.4480905 ,436242185.53391457 ,433781489.5187261 ,430263473.30896956 ,507136844.7190217 ,504536875.91538393 ,500822139.22164917 ,535866646.37181133 ,533033156.67403984 ,528981812.75011146 ,582350637.7194782 ,579625079.9215379 ,575730830.6243742 ,456184189.0372339 ,453317431.036026 ,449222383.4703442 
