Date/Time,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 11/28  20:00:00,285888506.53158563 ,284376375.46046287 ,282224442.5707691 ,297793442.5053186 ,296424311.89961624 ,294471874.4173229 ,293390412.96910435 ,291737759.0151013 ,289379746.4229037 ,299155349.38106906 ,297448512.53184295 ,295010594.29847157 ,298789130.80499494 ,297144117.32259464 ,294793764.16434944 ,310697689.97961414 ,308991642.0425095 ,306554237.797298 ,308827941.426339 ,307123200.10362875 ,304688053.8200568 ,310528143.73441327 ,308809696.7176051 ,306354549.93111014 ,313713915.4753159 ,311964707.762806 ,309465449.1446939 ,312073981.02202874 ,310286763.9807533 ,307731801.7838007 ,309902584.1836728 ,308435167.76190126 ,306340972.24241173 ,297699094.1624872 ,295960108.0714048 ,293476380.20021075 ,308294674.8817832 ,306462131.3054274 ,303843433.0834686 ,317148174.91717905 ,315156936.2022996 ,312312054.96230924 ,321151407.9443582 ,319249847.43945456 ,316532956.7699414 ,313148933.43826675 ,311571291.83357835 ,309308678.6475184 
 11/28  21:00:00,301717405.0067411 ,300173844.911203 ,297968239.05448663 ,314927651.1808635 ,313580770.96025753 ,311659821.3385498 ,310875749.5669131 ,309276887.7503968 ,307136009.49634314 ,316884307.53319657 ,315178517.21148086 ,312741412.2317146 ,315312188.6461488 ,313844731.8966716 ,311790574.4113194 ,328349835.5029445 ,326643725.7625488 ,324206223.8196445 ,325859748.78251433 ,324155034.42464364 ,321719946.8712494 ,327520893.7381823 ,325802818.2749243 ,323347247.7929252 ,330452847.95421344 ,328700019.68123126 ,326200768.6643647 ,328496818.0006043 ,326709026.0207515 ,324154887.1372002 ,326678155.08202165 ,325222568.5813966 ,323143901.20420516 ,314425829.20031625 ,312687491.6713488 ,310209221.81861764 ,325790186.90926987 ,323959218.8466005 ,321342809.8979946 ,333973745.3401409 ,331982374.03841835 ,329137366.6181049 ,337172446.8733919 ,335270570.548238 ,332553981.94395864 ,335363820.17477965 ,333724093.65186113 ,331375251.2363677 
 11/28  22:00:00,285877182.8546855 ,284333454.9323204 ,282127744.20890486 ,295154475.39001256 ,293795890.55772644 ,291869523.0874807 ,294190106.1421268 ,292561136.27817327 ,290229915.43297684 ,299263989.77546585 ,297558137.394989 ,295120968.7574953 ,297991065.81231916 ,296375527.5621365 ,294151691.718487 ,311140226.72607577 ,309434096.0474572 ,306996565.19740134 ,308653438.2883281 ,306948691.21742773 ,304513564.4043397 ,310495765.0917592 ,308777302.63753086 ,306322143.1098683 ,313333540.6989233 ,311584311.32693565 ,309085022.08890533 ,311078788.2095932 ,309290822.3002923 ,306736438.00303173 ,306766044.9466428 ,305305445.2350957 ,303219912.0891947 ,298091433.787475 ,296374673.83050746 ,293941226.5562795 ,308486855.4575368 ,306655940.0003679 ,304039626.9620147 ,317240664.07136536 ,315258053.94372153 ,312434943.20874757 ,319367723.14792377 ,317465759.4357256 ,314749001.500582 ,328057626.5429961 ,326298655.34751755 ,323779251.15019554 
 11/28  23:00:00,259626770.64101422 ,258384796.0037478 ,256611374.9366545 ,275357883.61771 ,274012715.75955343 ,272090071.3368209 ,266010028.98217675 ,264748726.70682544 ,262941860.304921 ,265536950.7628452 ,264177804.8927278 ,262244393.36675924 ,276947160.12919605 ,275667428.20570576 ,273831261.6420465 ,273036104.2300538 ,271329946.0341445 ,268892374.9506091 ,269809102.3787799 ,268104249.18982264 ,265668972.1031315 ,272159823.08069724 ,270444876.9058851 ,267995393.32394397 ,274838047.1156751 ,273088727.4075203 ,270589297.8590876 ,274134543.42433035 ,272635379.9451755 ,270511483.24072856 ,287053435.68458045 ,285590186.08885837 ,283499973.2811989 ,270594142.6747028 ,269266583.3961201 ,267366253.40581676 ,270298325.7338419 ,268509296.50356424 ,266022976.15731758 ,291374225.42255634 ,289882369.7902822 ,287751037.48809797 ,281734500.0914608 ,280052612.548986 ,277724113.5602056 ,309079847.8320145 ,307315984.6813375 ,304788954.83782864 
 11/28  24:00:00,67094792.31342417 ,67093784.3493212 ,67092385.77198606 ,67551426.16309394 ,67550493.4769361 ,67549194.83474123 ,67962548.3243293 ,67960891.19368462 ,67958084.0972141 ,69200530.26580268 ,69196199.15286213 ,69190008.47244203 ,70441997.00516488 ,70432451.9225473 ,70420561.427853 ,78837049.40302135 ,78834950.68024738 ,78831749.81319483 ,75162807.80056225 ,75159930.49168098 ,75155427.78720005 ,76640050.8042977 ,76637178.8882233 ,76632845.97999819 ,77452112.12745626 ,77450083.26120023 ,77446781.37870625 ,74398278.89316034 ,74392988.17600738 ,74385332.42511034 ,69877710.7981687 ,69876892.16749807 ,69875680.25586142 ,68445836.47108737 ,68444419.99753793 ,68442377.94799547 ,70924358.66886756 ,70916681.40490468 ,70905361.72065966 ,71901905.8810111 ,71896919.15284657 ,71889432.63351803 ,77182807.50633636 ,77179355.92265321 ,77174767.42365737 ,73339845.01499262 ,73338515.62927248 ,73336614.38002515 
 11/29  01:00:00,34442092.87738639 ,34441226.2120899 ,34440020.60136751 ,34984399.23585519 ,34983535.15346825 ,34982288.4416124 ,35373038.78048585 ,35371678.437817186 ,35369740.799316674 ,35851407.559416726 ,35850120.98684038 ,35848343.1801142 ,36486465.65263033 ,36481749.341992036 ,36474953.78078341 ,42530239.52414994 ,42528224.36288034 ,42525147.4366337 ,39793215.433149226 ,39790282.88800573 ,39786334.190807424 ,40763743.198482245 ,40761021.769475184 ,40756978.51261309 ,41318711.05951257 ,41316797.48354175 ,41313668.439924344 ,38791025.26441042 ,38787460.738767624 ,38782290.85325038 ,40021989.51404543 ,40021204.100776464 ,40020039.80123717 ,35752664.462500535 ,35751381.10416914 ,35749531.090408206 ,36968989.97881424 ,36964905.37577671 ,36958833.04953481 ,38011413.75904518 ,38007328.33343773 ,38001446.888982385 ,41352948.59001454 ,41349949.80136791 ,41345919.78481346 ,40497096.83153233 ,40495865.19470365 ,40494088.53484975 
 11/29  02:00:00,33822545.68577795 ,33821755.11122302 ,33820656.760234065 ,34435932.54754414 ,34435135.9392906 ,34433986.244576044 ,34815971.97182489 ,34814705.94324857 ,34812903.11232597 ,35304776.931323834 ,35303351.7747675 ,35301345.58570996 ,35479867.526847556 ,35475725.913825445 ,35469767.56625345 ,40142167.53089618 ,40140302.522364646 ,40137447.765686244 ,38319523.95905221 ,38317189.786553286 ,38314076.60391227 ,39317005.40228933 ,39314454.25685541 ,39311259.064843155 ,39786047.08651876 ,39784249.723010644 ,39781294.60485131 ,37499133.40923271 ,37495980.914772384 ,37491405.56417534 ,39401987.677983984 ,39401246.0521572 ,39400127.579332724 ,35155192.48618571 ,35154026.5992354 ,35152346.16444136 ,36208522.791358516 ,36205190.908335395 ,36200711.00863518 ,40525962.913768336 ,40523070.32642976 ,40518861.71501903 ,39938364.647451475 ,39935570.93377087 ,39931809.51688402 ,39695718.28521339 ,39694472.15798065 ,39692701.498549014 
 11/29  03:00:00,33707255.68881296 ,33706530.568852276 ,33705514.943767704 ,34385647.6098174 ,34384873.562969565 ,34383756.160129204 ,34790432.12534358 ,34789257.76781067 ,34787588.798372366 ,35245213.8967766 ,35243773.182855695 ,35241729.30052043 ,35291616.19288721 ,35287585.47901954 ,35281797.53718125 ,38657992.75546238 ,38656285.05021605 ,38653666.32448068 ,37705755.26952119 ,37703795.45668076 ,37701173.42185721 ,38529686.485142455 ,38527332.30489737 ,38523824.72191848 ,39082873.44317182 ,39081180.63080485 ,39078388.03311078 ,36886549.158563614 ,36883630.23726626 ,36879400.42744332 ,39289004.86240146 ,39288263.61093116 ,39287164.366687186 ,35106692.59622103 ,35105577.03731914 ,35103968.24282251 ,35986834.217295684 ,35984930.165336825 ,35982084.80895273 ,40825378.82984474 ,40823668.192931786 ,40821183.573835716 ,39194840.725821696 ,39192196.882217765 ,39188987.57748614 ,39496952.89904181 ,39495724.66167962 ,39493975.20263324 
 11/29  04:00:00,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28212900.783797886 ,28212342.648846403 ,28211528.08490874 ,29023944.516868092 ,29021131.383358367 ,29017153.92921558 ,30839307.541307434 ,30838001.04181973 ,30836003.409754448 ,29850455.430494823 ,29849113.25828828 ,29847297.409890123 ,30622475.67688728 ,30620775.121176213 ,30618232.707007095 ,30782293.09198904 ,30781071.795462243 ,30779023.812933825 ,28719023.55231138 ,28717079.064878516 ,28714286.310479913 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28203000.067251235 ,28203313.144324027 ,28202928.079986308 ,32536147.756416783 ,32535832.37500683 ,32535388.50898631 ,30180638.58558532 ,30178748.344920963 ,30176245.109593414 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 
 11/29  05:00:00,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28198709.45861049 ,28198580.385898966 ,28198392.026091635 ,29003120.83446291 ,29000452.862997286 ,28996544.08206145 ,30596455.983852345 ,30595174.215202156 ,30593215.12123727 ,29467687.572543733 ,29466351.387287915 ,29464548.924557474 ,30275041.409579452 ,30273436.861557014 ,30271041.910747256 ,30381403.17227322 ,30380202.68958693 ,30378192.794725478 ,30182698.557929948 ,30180741.925288107 ,30177931.59454833 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,33381164.445535 ,33379313.28435328 ,33376857.280030545 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 
 11/29  06:00:00,59734126.3717243 ,59734126.3717243 ,59734126.3717243 ,59734126.3717243 ,59734126.3717243 ,59734126.3717243 ,59875908.16903945 ,59872795.93978437 ,59868103.34099971 ,60217510.44641175 ,60214267.15288843 ,60209555.00149773 ,61531640.55718692 ,61528976.50574831 ,61525268.0731836 ,63937769.348454975 ,63936388.45304479 ,63934291.82754151 ,62016245.28344266 ,62013789.70720872 ,62010495.92131954 ,63692646.5489356 ,63690760.3647216 ,63687936.83236024 ,63761363.77625881 ,63759996.267086565 ,63757715.52423198 ,65682007.79197868 ,65678439.05861193 ,65673298.72797449 ,63334126.3717243 ,63334126.3717243 ,63334126.3717243 ,59734126.3717243 ,59734126.3717243 ,59734126.3717243 ,60212015.46283133 ,60207505.25824066 ,60200789.22724556 ,64151708.03139354 ,64149142.10898051 ,64148076.09463744 ,67096753.281686105 ,67094561.7000833 ,67091699.40793617 ,64054126.3717243 ,64054126.3717243 ,64054126.3717243 
 11/29  07:00:00,84709710.71312758 ,84709710.71312758 ,84709710.71312758 ,84709710.71312758 ,84709710.71312758 ,84709710.71312758 ,85429789.68897681 ,85424682.114922 ,85416932.7550306 ,85940859.39332144 ,85938032.78066055 ,85933920.48659177 ,87522712.62911314 ,87513801.52747607 ,87500923.7304062 ,90330827.26151985 ,90329481.47490798 ,90327425.04711393 ,88418723.03621207 ,88416240.18680921 ,88412896.95321324 ,90254854.33533917 ,90252948.1058048 ,90250110.89965475 ,90403162.48159645 ,90401814.27858804 ,90399565.26182675 ,90416151.65156463 ,90412180.89135057 ,90406455.16734472 ,89029710.71312758 ,89029710.71312758 ,89029710.71312758 ,84709710.71312758 ,84709710.71312758 ,84709710.71312758 ,85754787.50560305 ,85750467.73645096 ,85744043.57592766 ,89523234.3831644 ,89520788.55439173 ,89517192.55957125 ,91063448.7255746 ,91061159.38831845 ,91058170.48671739 ,89062613.47727746 ,89062969.16970257 ,89063491.26361816 
 11/29  08:00:00,218926153.7135068 ,217664222.4199903 ,215860560.31140667 ,220865384.82632995 ,219518329.17648914 ,217594602.55239534 ,206143286.64003274 ,204786589.37755018 ,202839033.63751546 ,207248785.43743426 ,205831724.3106447 ,203814337.66918063 ,209438660.43840715 ,208097243.23737997 ,206169563.5600211 ,212528374.70840243 ,210853134.76416117 ,208460691.55798417 ,211819544.54452413 ,210148213.16038448 ,207759701.35262236 ,214756589.4912764 ,213250366.1292276 ,211103282.68712774 ,215336497.6692285 ,213666969.36478454 ,211284026.11368224 ,222794783.42274594 ,221373148.75635087 ,219342703.6983685 ,249275080.7996403 ,247701994.43162355 ,245454709.43070537 ,218234509.50392038 ,216863135.3770229 ,214904461.5901384 ,218720709.1315484 ,217287240.74157298 ,215204320.02153522 ,243544197.04691255 ,242023248.0988268 ,239705825.70411524 ,227775135.46534997 ,226219422.2189056 ,223997825.71539995 ,283281176.2122103 ,281735946.74005365 ,279551186.53212273 
 11/29  09:00:00,217957641.2358001 ,216688410.9538254 ,214874455.41968676 ,219702413.25197032 ,218352601.26395512 ,216424815.10070643 ,206425356.51092085 ,205095320.4613164 ,203207341.06082994 ,207299172.76939982 ,205828004.61236182 ,203816082.8616045 ,210810818.3143787 ,209470482.40641466 ,207553984.61123085 ,218843851.7807493 ,217138224.7591524 ,214701487.3016125 ,219174508.26740918 ,217470451.9007473 ,215036259.22623134 ,219339977.8749096 ,217639404.96318945 ,215212701.87191546 ,221303676.35519385 ,219554752.1298054 ,217059526.94516373 ,220345216.04081634 ,218654896.8984103 ,216286634.03801143 ,249546537.39383265 ,247968552.10992065 ,245714241.62357998 ,216840041.04846326 ,215457838.00959936 ,213486978.12433434 ,219132973.21626294 ,217688220.55495232 ,215630857.30240017 ,231335140.5088719 ,229773016.99014598 ,227547805.78248176 ,228336253.230699 ,226448514.91404018 ,223800554.5570651 ,262107016.84104377 ,260450811.47381854 ,258073932.53991014 
 11/29  10:00:00,223613467.14245597 ,222341884.6749069 ,220524673.621575 ,224277458.08920336 ,222922612.5428555 ,220987594.20134428 ,212873408.0605063 ,211521393.38106698 ,209595005.31406793 ,215393255.08482015 ,213727788.64165175 ,211348144.32958883 ,220627631.8129134 ,219284109.2303806 ,217362857.2088018 ,232772540.839631 ,231065695.4597537 ,228627122.85971108 ,234069352.87247983 ,232363853.70934826 ,229928065.32037836 ,233310035.1584056 ,231590639.04008397 ,229134219.7141614 ,235576566.7008714 ,233826318.18214437 ,231325518.2978324 ,233954720.91351902 ,232165990.35364687 ,229610622.49103767 ,250534314.6510784 ,249051676.89719862 ,246933692.48801687 ,220711325.1900884 ,219315665.9992519 ,217324982.0945236 ,225632599.3925283 ,223998688.70367628 ,221678362.821582 ,236101705.94381636 ,234332271.2627377 ,231882575.7742374 ,242812178.8070522 ,240909165.58542395 ,238190821.45362395 ,252001268.31191197 ,250388276.75481585 ,248065640.0441808 
 11/29  11:00:00,201398541.63761422 ,200126383.35304466 ,198308387.55699953 ,199474322.9633363 ,198115430.54607192 ,196174647.01223996 ,189827178.8811397 ,188468953.94986916 ,186525791.26675287 ,192965445.0186014 ,191275851.9501415 ,188866196.60812962 ,197419905.9961657 ,195841795.27299073 ,193592281.2582278 ,211951687.5917228 ,210244866.59394437 ,207806311.44449666 ,212847165.59581596 ,211141652.5486174 ,208705684.18636137 ,212569353.34904832 ,210849926.66865513 ,208393427.24249658 ,214454070.99067038 ,212703883.63734856 ,210203132.24270248 ,213498852.1094958 ,211709909.08625352 ,209154185.12286842 ,224751767.27634615 ,223284641.72699815 ,221188914.91803724 ,194820118.5658197 ,193360621.2323014 ,191333778.9187442 ,203040917.1119907 ,201226186.64694035 ,198637231.33371478 ,214725671.77720857 ,212754758.41010985 ,209944286.80503437 ,221412487.88073775 ,219509438.9419192 ,216791021.59394777 ,222897417.7995521 ,221310909.58347246 ,219039153.20746285 
 11/29  12:00:00,200574369.7339354 ,199300711.52902177 ,197473448.84122097 ,198659479.8288492 ,197298867.99811396 ,195355598.72321633 ,189986765.43498224 ,188383328.8394727 ,186155259.15140572 ,193124403.7205548 ,191422184.4548406 ,188990476.9374122 ,197885916.41702697 ,196233801.32269323 ,193873629.95914918 ,213688451.7885091 ,211981607.78855485 ,209543003.9370596 ,213930471.689933 ,212224802.0663047 ,209788592.4184011 ,214329182.74606022 ,212609860.45759317 ,210153495.437625 ,215999697.44298878 ,214249550.84579745 ,211748827.16663903 ,215728074.18754625 ,213938810.45586228 ,211382574.95264232 ,222617327.94806194 ,221146897.0453544 ,219046375.6010921 ,193746204.6369274 ,192053331.906473 ,189667786.04292688 ,203190553.20731914 ,201360414.85899404 ,198749543.28150916 ,216793485.24087286 ,214805257.5522254 ,211964695.104059 ,223345705.37248334 ,221442575.0770966 ,218724077.48568332 ,220219740.42029527 ,218627829.91504416 ,216349153.8233098 
 11/29  13:00:00,238920804.50979 ,237647029.6984266 ,235826989.3716721 ,234421753.5871289 ,233054340.33838898 ,231121738.12212756 ,231096023.2074989 ,229466361.17657638 ,227137352.8033857 ,234272106.2807747 ,232566635.88132522 ,230130139.7670813 ,239993467.99062255 ,238338817.03359026 ,235974999.15977377 ,255437312.1565248 ,253730465.66334435 ,251291854.36955476 ,255303086.98261786 ,253597565.86044237 ,251161649.18186617 ,255571345.30909145 ,253852052.48468053 ,251395730.6609763 ,258004378.96495253 ,256254192.82682523 ,253753394.86341012 ,257902458.36683735 ,256113625.84253883 ,253557885.15774944 ,260189017.14278543 ,258716501.83910447 ,256613139.57429433 ,234471495.8445849 ,232772268.71573338 ,230352134.38373044 ,245013711.45339072 ,243181762.42645144 ,240561977.0599278 ,261436357.53870866 ,259444908.43313742 ,256600355.64697355 ,265679234.75975615 ,263776153.66453877 ,261057755.75810522 ,256580056.52078885 ,254746994.35052076 ,252136236.38384312 
 11/29  14:00:00,225019638.2805982 ,223533765.2718216 ,221468612.04070032 ,231256659.0430275 ,229573235.8845145 ,227167225.27825356 ,230535117.3949594 ,228871907.52840495 ,226496019.13255307 ,234201080.35975793 ,232495238.07692635 ,230058207.64648047 ,237261303.4494614 ,235606877.95249754 ,233243308.59221283 ,255274872.5395133 ,253568003.48714367 ,251129361.56627756 ,255178378.85209352 ,253472789.24578914 ,251036763.22747838 ,254992184.6716659 ,253272875.98826042 ,250816526.42662308 ,258042429.05737734 ,256292341.26305324 ,253791712.8718143 ,258311308.69666296 ,256522457.87298238 ,253966855.82987627 ,245901157.82047957 ,244434871.60542393 ,242340397.05289945 ,234455078.43466845 ,232723312.14512366 ,230249365.27423695 ,246748711.977914 ,244916218.63990295 ,242297620.32027912 ,270519648.18675244 ,268342547.68682462 ,265239520.01857865 ,266353531.92997435 ,264450498.86122698 ,261732188.91279736 ,255994961.6592961 ,253994456.08093345 ,251135852.51224622 
 11/29  15:00:00,224936070.75835678 ,223397166.77776632 ,221198580.50209546 ,231066874.75353247 ,229387571.32692277 ,226987636.9170055 ,230299610.00160545 ,228636536.00531787 ,226260519.23896214 ,234414283.4235411 ,232708865.79073215 ,230272423.30132213 ,235709759.50052276 ,234055403.6932404 ,231691972.77877584 ,253944577.38334253 ,252237660.17015234 ,249798946.9563455 ,253774374.14121273 ,252068741.38391787 ,249632675.0353967 ,253705599.32659245 ,251986302.65186647 ,249529969.06115144 ,256515633.57339504 ,254765526.60300857 ,252264869.81202626 ,257100060.02701816 ,255311343.66890585 ,252755942.57384443 ,244970067.04314202 ,243502385.14367816 ,241405888.65254706 ,234409786.2462684 ,232678010.02018675 ,230204040.71370122 ,244954401.98245233 ,243123039.81201807 ,240505946.13842055 ,284543279.2477234 ,282006889.99964166 ,278383174.43345135 ,265122125.2452552 ,263219125.52910304 ,260500866.83426455 ,253869100.60286596 ,251874279.05752063 ,249024092.03399947 
 11/29  16:00:00,224905272.35050595 ,223366353.6098373 ,221167734.60541043 ,230670395.27555442 ,229000232.13691103 ,226614324.2239579 ,230526248.98612386 ,228863189.09753555 ,226487207.77689058 ,235072017.21293628 ,233366847.2899584 ,230930764.77423173 ,237288500.68458143 ,235634117.9700318 ,233270658.24155134 ,251613540.91067782 ,249906576.27723277 ,247467793.27206486 ,250972587.54970968 ,249267029.81566116 ,246831077.09153175 ,251183078.56000575 ,249463812.48556328 ,247007523.22043756 ,253923704.73062804 ,252173593.46776268 ,249672932.46088916 ,254221764.7977182 ,252433261.17395714 ,249878174.6880856 ,244182118.8012307 ,242712806.58903712 ,240613945.8309618 ,234437192.9480178 ,232705417.8807224 ,230231445.77852938 ,243487510.77296853 ,241657015.55734515 ,239038700.26959097 ,272533860.0639359 ,270038097.38683313 ,266476857.2385118 ,262900257.70618865 ,260996920.15377456 ,258278299.67444238 ,251389300.2620571 ,249398090.54908878 ,246553264.76277685 
